created_at,hari,tanggal,waktu,bulan,jam,text,lang,retweet_count,favorite_count,label,translated_text
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I due Occhionero sono out: David Serra dice di non conoscerli,it,2,1,negative,The two Occhionero are out: David Serra says he doesn't know them
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"Anything you want I got it, in my feelings boy I'm so about you",en,0,0,negative,"Anything you want I got it, in my feelings boy I'm so about you"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I don't think y'all understand how difficult this is. https://t.co/WLX72PKjMZ,en,0,0,negative,I don't think y'all understand how difficult this is. https://t.co/WLX72PKjMZ
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,me: i'm going to leave the drinks machine,en,0,0,negative,me: i'm going to leave the drinks machine
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"@OfficialLanye Girl, when I get home I'm going to send you a picture. You'll lose your mind.",en,0,1,negative,"@OfficialLanye Girl, when I get home I'm going to send you a picture. You'll lose your mind."
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"I can't wait to come home from work tomorrow and delete everything work related, group me, texts,emails",en,0,0,negative,"I can't wait to come home from work tomorrow and delete everything work related, group me, texts,emails"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"@RyoAkumane_bot I just love him, there are a lot of reason to me for love him...",en,0,0,negative,"@RyoAkumane_bot I just love him, there are a lot of reason to me for love him..."
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,My roommate had ALL FUCKING DAY to come in and clean and she decides to do it in the middle of the night. Bitch I have work in 5 hours,en,0,2,negative,My roommate had ALL FUCKING DAY to come in and clean and she decides to do it in the middle of the night. Bitch I have work in 5 hours
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,beautiful though.) I'm pretty sure this change of haircut was a symbol for change in general because he was finally treating me like the,en,0,0,negative,beautiful though.) I'm pretty sure this change of haircut was a symbol for change in general because he was finally treating me like the
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Bitch I'm not even sleepy,en,1,0,negative,Bitch I'm not even sleepy
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,So... Do I just pop in one of my bajillion PS3 games on backlog since we have a confirmed Internet outage?,en,0,1,negative,So... Do I just pop in one of my bajillion PS3 games on backlog since we have a confirmed Internet outage?
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,There's no reason for me to be up I got a headache but stubborn I'm wide awake,en,0,0,negative,There's no reason for me to be up I got a headache but stubborn I'm wide awake
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"11 years of having asthma and never have an attack, then within months 2 come and I have to go to hospital???? The fuck this is so shit 😭",en,0,0,negative,"11 years of having asthma and never have an attack, then within months 2 come and I have to go to hospital???? The fuck this is so shit 😭"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@justafabwriter opo eh 😩 lahat naman kayo ini-i-stalk ko 😅,tl,0,1,negative,@JustAfabwriter yes eh 😩 all of you are stalking me 😅
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I'm in class and crying bc my baby literally turned 4 today :( #HappyBirthdayZAYN https://t.co/5mjlmXhsxt,en,0,0,negative,I'm in class and crying bc my baby literally turned 4 today :( #HappyBirthdayZAYN https://t.co/5mjlmXhsxt
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I really should shoot my shot,en,0,0,negative,I really should shoot my shot
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"@Meemoo1470 I've been told to watch a few, but I don't know if my source is valid and only remember one of them",en,0,0,negative,"@Meemoo1470 I've been told to watch a few, but I don't know if my source is valid and only remember one of them"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"─Anda, estaba llorando. Qué de ruido, iba a despertar a medio bosque.─

¡Lily, espera! ¡No puedes ir sola por ahí! https://t.co/YDMjdxN2SU",es,1,1,negative,"─Anda, I was crying. What noise, I was going to wake up half forest.

Lily, wait! You can't go out there! https://t.co/ydmjdxn2su"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I'm always lookin for the kid who makes most out of a tough deal! Girlyman syndrome ain't my style!,en,0,0,negative,I'm always lookin for the kid who makes most out of a tough deal! Girlyman syndrome ain't my style!
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Slavna glumica progovorila o scenama se*sa s Benom Affleckom: Tresla sam se i plakala https://t.co/6kVwlLS0YH,und,0,0,negative,The famous actress spoke about the scenes*with Ben Affleck: I was shaking and crying https://t.co/6kvwlls0yh
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"There's so many things considered to be ""intimate"" that I wish were normalized in platonic friendships.",en,0,0,negative,"There's so many things considered to be ""intimate"" that I wish were normalized in platonic friendships."
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Slavna glumica progovorila o scenama se*sa s Benom Affleckom: Tresla sam se i plakala https://t.co/A9lkh7Erb0,und,0,0,negative,The famous actress spoke about the scenes*with Ben Affleck: I was shaking and crying https://t.co/a9lkh7erb0
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@Sqwizzix try a game called move or die! I just recently uploaded a short animated amount of gameplay if you want to see what its about :),en,0,0,negative,@Sqwizzix try a game called move or die! I just recently uploaded a short animated amount of gameplay if you want to see what its about :)
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@SeTec9 I WOULD BE ASLEEP BY THE TIME YOU GOT HERE,en,0,1,negative,@SeTec9 I WOULD BE ASLEEP BY THE TIME YOU GOT HERE
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"i uploaded a pic of my haircut on instagram but warning, it doesn't even look very different hahahaha",en,0,14,negative,"i uploaded a pic of my haircut on instagram but warning, it doesn't even look very different hahahaha"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@bryony_gordon beach with my friends and family and try to explain I'm more worried about standing on a hyperdermic needle than dog poo,en,0,0,negative,@bryony_gordon beach with my friends and family and try to explain I'm more worried about standing on a hyperdermic needle than dog poo
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I disagree. Foreign invstmt w/out sustainability considerations is daft. We lose each time. See conditions for IFC… https://t.co/2iMR0SjZaW,en,0,0,negative,I disagree. Foreign invstmt w/out sustainability considerations is daft. We lose each time. See conditions for IFC… https://t.co/2iMR0SjZaW
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I hate waking up out my sleep,en,0,0,negative,I hate waking up out my sleep
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"me: I'm actually really good at catching things 
my sister: bet u won't catch these hands
bitch????",en,0,7,negative,"me: I'm actually really good at catching things 
my sister: bet u won't catch these hands
bitch????"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"@I_Am_GOD_12 @MIBRandallKash #ooc Yes, but he wouldn't do that to me. We've been through a lot. We grown stronger since Ryan Reigns death.",en,0,0,negative,"@I_Am_GOD_12 @MIBRandallKash #ooc Yes, but he wouldn't do that to me. We've been through a lot. We grown stronger since Ryan Reigns death."
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I'm obsessed with candles,en,1,0,negative,I'm obsessed with candles
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I just ate a good 14 ounces of chicken and now I wanna throw up,en,0,0,negative,I just ate a good 14 ounces of chicken and now I wanna throw up
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,sign na ba ito Lord? Haha bt i think i want ths,en,0,0,negative,sign na ba ito Lord? Haha bt i think i want ths
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,1 new unfollower in the last week. Via https://t.co/FL5LPL0oxs,en,0,0,negative,1 new unfollower in the last week. Via https://t.co/FL5LPL0oxs
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I liked a @YouTube video from @tigero_tiger https://t.co/vBZo1Ph6es (PUA) Pick Up Artist ARE IDIOTS!,en,0,0,negative,I liked a @YouTube video from @tigero_tiger https://t.co/vBZo1Ph6es (PUA) Pick Up Artist ARE IDIOTS!
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@Ceeyah_FreshFam @TIMBvsyLiving @Teezy_FreshFam 😂😂🙆🏽🙆🏽. I foresee a problem here,en,1,0,negative,@Ceeyah_FreshFam @TIMBvsyLiving @Teezy_FreshFam 😂😂🙆🏽🙆🏽. I foresee a problem here
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,There's gonna be a really cool cheese rave in the pizza cave tonight... I have to be there...,en,0,1,negative,There's gonna be a really cool cheese rave in the pizza cave tonight... I have to be there...
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@stephaniaricci1 I heard about that later after I got back in the game which shows history repeats!,en,0,0,negative,@stephaniaricci1 I heard about that later after I got back in the game which shows history repeats!
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I added a video to a @YouTube playlist https://t.co/Ta0GC5ng5r dangal official trailer |amir khan| in cinema,en,0,0,negative,I added a video to a @YouTube playlist https://t.co/Ta0GC5ng5r dangal official trailer |amir khan| in cinema
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@sophietheangell I KNOW SMH,en,0,0,negative,@sophietheangell I KNOW SMH
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"Smoking weed and hash while eating extravagant meals, I wonder where they got that idea. #FuckThatsDelicious",en,0,0,negative,"Smoking weed and hash while eating extravagant meals, I wonder where they got that idea. #FuckThatsDelicious"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@Kaleah__Hex noo wtedy to cieplo bylo a kolor wlosow byl spoko tylko zle mnie obciela  bo ja boba chcualam nawet jej zdjecie pokazalam i huy,pl,0,1,negative,@Kaleah__hex noo then the heat was and the color of the hair was cool only badly me because I even wanted her photo I showed and huy
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Just watch. I'll get out soon!,en,0,0,negative,Just watch. I'll get out soon!
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@TheChungBert donut start w me bert. I donut have time for it,en,0,0,negative,@TheChungBert donut start w me bert. I donut have time for it
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@JennieKeeem @msclxssy @cherxyblsm @INFNTEELKIM @synxcoz @troublcdmind @haeun_kr @jetousles @Blankshiver B.E.R.I.S.I.K 😭,en,2,0,negative,@JennieKeeem @msclxssy @cherxyblsm @INFNTEELKIM @synxcoz @troublcdmind @haeun_kr @jetousles @Blankshiver B.E.R.I.S.I.K 😭
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@natsantos10 i don't miss those morning practices  LOL,en,0,0,negative,@natsantos10 i don't miss those morning practices  LOL
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@g_i_w_a_ 아 왜요,ko,0,0,negative,@g_i_w_a_ Why why
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"@sycylia6_ Umarła ich Polska umarł ich Bauman,Moczar,Radkiewicz i inni bandyci.Jak żyć panie Szechter ? Jak żyć ?",pl,0,0,negative,"@Sicilia6_ They died Poland died their Bauman, Moczar, Radkiewicz and other bandits. How to live Mr. Szechter? How to live?"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,#Eurovision /  / С 4 февраля в стране-хозяйке конкурса Евровидение 2017 стартует национальный отбор. /  / Кто .. https://t.co/gKwQthVeQh,ru,0,0,negative,"#Eurovision / / / S February 4 in the country-hostess of the Eurovision Song Contest 2017, national selection starts. //Who .. https://t.co/gkwqthveqh"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@Analog_Kid_ morning me'dear ...what's under your kilt on this Bonny mornin' .....thermals I'm hoping  😏,en,0,0,negative,@Analog_Kid_ morning me'dear ...what's under your kilt on this Bonny mornin' .....thermals I'm hoping  😏
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Okay lol I'm gonna shower now 😂,en,0,0,negative,Okay lol I'm gonna shower now 😂
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,じゃす‼︎‼︎（激怒）どぅーいっ‼︎‼︎（憤怒）,ja,0,1,negative,Right!! ︎‼ ︎ (Ruru) What!! ︎‼ ︎ (Rage)
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I really want to be back on tour. Probably will be soon.,en,0,2,negative,I really want to be back on tour. Probably will be soon.
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Literally so gross that I even had to address this. https://t.co/aHeDUwveJb,en,1,1,negative,Literally so gross that I even had to address this. https://t.co/aHeDUwveJb
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,It's 3am and I want a grilled cheese sandwich with tomato soup 🍲😶😶😶,en,0,0,negative,It's 3am and I want a grilled cheese sandwich with tomato soup 🍲😶😶😶
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I liked a @YouTube video https://t.co/143TbYRs6m CARHOO Draws 【 Goku X Saitama 】DBS / OPM Parody,en,0,0,negative,I liked a @YouTube video https://t.co/143TbYRs6m CARHOO Draws 【 Goku X Saitama 】DBS / OPM Parody
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,@coffeemnseok :D I love u,en,1,1,negative,@coffeemnseok :D I love u
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I hate my stomach and thighs why does fat exist,en,0,0,negative,I hate my stomach and thighs why does fat exist
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I gotta log off at 2 am! Can we do dis? I wanted to cum but at least let's get naked!,en,0,2,negative,I gotta log off at 2 am! Can we do dis? I wanted to cum but at least let's get naked!
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"I never sleep in jammies. If I ever do, I always wake up without them on, with no memory of taking them off 🤔",en,0,0,negative,"I never sleep in jammies. If I ever do, I always wake up without them on, with no memory of taking them off 🤔"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I just wanna watch Broad City :(,en,0,7,negative,I just wanna watch Broad City :(
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,"@marksandspencer  I've found these old vouchers in a draw, can they still be used? There is no expiry on them https://t.co/XfM2Lj6HmL",en,0,0,negative,"@marksandspencer  I've found these old vouchers in a draw, can they still be used? There is no expiry on them https://t.co/XfM2Lj6HmL"
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,I am going live on the markets today's target is to make R2 500.00 in one day. Ok its not a wish in fact its a certainty I will make R2 500.,en,0,0,negative,I am going live on the markets today's target is to make R2 500.00 in one day. Ok its not a wish in fact its a certainty I will make R2 500.
2017-01-12 08:13:41+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:41,January,8,Papoose kept his dick in his pants and remain faithful to Remy Ma when she was locked up. Ladies I told y'all #BlackMenDontCheat,en,0,0,negative,Papoose kept his dick in his pants and remain faithful to Remy Ma when she was locked up. Ladies I told y'all #BlackMenDontCheat
