created_at,hari,tanggal,waktu,text,lang,retweet_count,favorite_count,label,translated_text
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Wondering how to grow on twitter? I gained 6 followers in the past week. This is the app: https://t.co/Ja8PEVzbGa,en,0,0,negative,Wondering how to grow on twitter? I gained 6 followers in the past week. This is the app: https://t.co/Ja8PEVzbGa
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,ohmygod.. haha this customer aa . muka cantik... kenapa pakai baju sexy2.. I can see your bulus keti hahahaha . aku yg geli oi !,in,0,1,negative,ohmygod .. haha ​​this customer aa. Beautiful face ... why wear sexy2 clothes .. I can see Your Bulus HAHAHAHA. I am amused Oi!
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I princip hela Skåne på plats för att samtala om Infrastrukturen 2018-2029 @mattaivarsson @PontusLindberg leder sam… https://t.co/3eCej3dpr8,sv,2,4,negative,"In principle, the whole of Skåne on site to talk about the infrastructure 2018-2029 @mattaivarsson @pontuslindberg leads Sam… https://t.co/3ej3dpr8"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@HarshadeSilvaMP i hope it'll help the growth if economy in srilanka,en,0,0,negative,@HarshadeSilvaMP i hope it'll help the growth if economy in srilanka
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"| 📬🎶 . 
الغت مواعيد النهار ،شمس بدتّ مثل النهار. https://t.co/GF2myAGsoZ",ar,1,0,negative,"| 📬🎶. 
The dates of the day were lost, the sun looked like the day. https://t.co/gf2Myagsoz"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Found a random toffee in my bag. From whence it came I know not. But me will eats it. Hopefully it's relatively recent. Could be 3 years old,en,0,6,negative,Found a random toffee in my bag. From whence it came I know not. But me will eats it. Hopefully it's relatively recent. Could be 3 years old
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,ふーやさん忙しそう,ja,0,0,negative,Fuya seems busy
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,And there's this one guy who always drop by at our office. I usually ignore him because his personality piss me off. So he called my name,en,0,0,negative,And there's this one guy who always drop by at our office. I usually ignore him because his personality piss me off. So he called my name
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@funtobejane @LookLeftLookRt I'm going to come see you all @YVTakingPart hopefully in next couple of weeks. Looking forward to catch up xxx,en,1,3,negative,@funtobejane @LookLeftLookRt I'm going to come see you all @YVTakingPart hopefully in next couple of weeks. Looking forward to catch up xxx
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@AaronCGShore @ScottGShore @davidcoldwell was that tweet to me if so I'm helen in the pic hehe x,en,0,0,negative,@AaronCGShore @ScottGShore @davidcoldwell was that tweet to me if so I'm helen in the pic hehe x
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I am too old to have parents still control my life &amp; the decisions I make.,en,1,0,negative,I am too old to have parents still control my life &amp; the decisions I make.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I can't fall asleep wtf,en,1,0,negative,I can't fall asleep wtf
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@sugarhyung and also im laughing because based on this quiz, jk is one kinky lil shit HAHAHAHHA I STILL REMEMBER MY CHECKLIST HAHAHAHA",en,0,1,negative,"@sugarhyung and also im laughing because based on this quiz, jk is one kinky lil shit HAHAHAHHA I STILL REMEMBER MY CHECKLIST HAHAHAHA"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Had to put one of my books on my crotch area a while ago while I was in the bus. Ang lamig. Tapos lam na hahaha kahiya nako.,en,0,1,negative,Had to put one of my books on my crotch area a while ago while I was in the bus. Ang lamig. Tapos lam na hahaha kahiya nako.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I added a video to a @YouTube playlist https://t.co/uPduSRHWMa Smashing Pumpkins - Landslide,en,0,0,negative,I added a video to a @YouTube playlist https://t.co/uPduSRHWMa Smashing Pumpkins - Landslide
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I've been home alone bc my roomie has been out of town and weird shit keeps happening. I'm kinda scared 🤐,en,0,3,negative,I've been home alone bc my roomie has been out of town and weird shit keeps happening. I'm kinda scared 🤐
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Dobrze https://t.co/edPDOTKJ6k,pl,0,0,negative,Okay https://t.co/edpdotkj6k
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@ADAljaberi i dont it ... am i on fire?,en,0,0,negative,@ADAljaberi i dont it ... am i on fire?
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@SGGeet I hateeeeeeeeeeee 😤😤,en,0,0,negative,@SGGeet I hateeeeeeeeeeee 😤😤
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Had not even 3hrs sleep &amp; im just working out the time at work I will have a mental break down,en,0,1,negative,Had not even 3hrs sleep &amp; im just working out the time at work I will have a mental break down
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@Sephy_senpai i love it!! don't get the charge tho, it's hella chunky. the alta's so cute. only downside is that it doesn't track heartrate",en,0,0,negative,"@Sephy_senpai i love it!! don't get the charge tho, it's hella chunky. the alta's so cute. only downside is that it doesn't track heartrate"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,الله يلعنك💛,ar,0,0,negative,God curses you
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,No one complimented me r anything I just saw smth I made and remembered :-) how nice it'd be https://t.co/A7EHlRJF4o,en,0,4,negative,No one complimented me r anything I just saw smth I made and remembered :-) how nice it'd be https://t.co/A7EHlRJF4o
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@Okulo_Jnr  😂😂 lol i can do better fam,en,1,0,negative,@Okulo_Jnr  😂😂 lol i can do better fam
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"Then, I pray to my higher self, let tomorrow be a prosperous day.",en,0,2,negative,"Then, I pray to my higher self, let tomorrow be a prosperous day."
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Also i can draw Ike cosplay as Chrom too!!,en,0,0,negative,Also i can draw Ike cosplay as Chrom too!!
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@KjIbuki 

素敵な一年にしてね☺️💘❕",ja,0,1,negative,"@KjIbuki

Have a wonderful year ☺️💘❕"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,杉並区 明豊エンタープライズが土地取得 https://t.co/QkUoYnxkQN 明豊エンタープライズ（目黒区）は、杉並区宮前にある事業用地約… 東京関連のニュース https://t.co/sJSBYOcq5q #東京 #Tokyo,ja,0,0,negative,"Meito Enterprise in Suginami Ward acquires land https://t.co/QkUoYnxkQN Meito Enterprise (Meguro Ward) is a business land located in Miyamae, Suginami Ward... Tokyo-related news https://t.co/sJSBYOcq5q #Tokyo #Tokyo"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I'm way too understanding for people to ever need a reason to bullshit or avoid me.,en,1,1,negative,I'm way too understanding for people to ever need a reason to bullshit or avoid me.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@KellyannePolls is a warrior. She can make reason out of the craziest shit. I would not want to be caught in a debate w her. Right, @AC360?",en,0,0,negative,"@KellyannePolls is a warrior. She can make reason out of the craziest shit. I would not want to be caught in a debate w her. Right, @AC360?"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,i just need her to make sure im good and hold me down when my days are rough. not much else honestly.,en,0,0,negative,i just need her to make sure im good and hold me down when my days are rough. not much else honestly.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"Just lying here trying to sleep and I thought..... 

""You know what I didn't see a lot of last December?

Best of 2016 lists.""

LMAOOOOOOOO",en,0,4,negative,"Just lying here trying to sleep and I thought..... 

""You know what I didn't see a lot of last December?

Best of 2016 lists.""

LMAOOOOOOOO"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I haven't even reach that far yet 😂 https://t.co/1ukvhJqYaS,en,0,1,negative,I haven't even reach that far yet 😂 https://t.co/1ukvhJqYaS
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,3:13 and I'm awake like I don't have to wake up early dawg,en,0,1,negative,3:13 and I'm awake like I don't have to wake up early dawg
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@halogalopagos I can't wait to tell Darci. #AOT,en,0,0,negative,@halogalopagos I can't wait to tell Darci. #AOT
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,I'm not tired but I'm thinking about how I'm going to wake up to the Party Monster video https://t.co/5vhUVOoeAy,en,0,0,negative,I'm not tired but I'm thinking about how I'm going to wake up to the Party Monster video https://t.co/5vhUVOoeAy
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"@Annecfletcher @Kiss_A_Ginger well I would never assume you were that sort of lady, far too classy.",en,0,1,negative,"@Annecfletcher @Kiss_A_Ginger well I would never assume you were that sort of lady, far too classy."
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,How am I still hot? The #heatwave continues in my bedroom.,en,0,0,negative,How am I still hot? The #heatwave continues in my bedroom.
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,I tried to video chat with @abewitchedsoul but I got this bitch instead??? https://t.co/sXjgOFyP3Z,en,1,2,negative,I tried to video chat with @abewitchedsoul but I got this bitch instead??? https://t.co/sXjgOFyP3Z
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"No one's asking but, I had a blast today. Hope you'll have the same mutuals, cause I love you~ 😘💕 https://t.co/3CfWuz6HOM",en,1,4,negative,"No one's asking but, I had a blast today. Hope you'll have the same mutuals, cause I love you~ 😘💕 https://t.co/3CfWuz6HOM"
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/mRmchnxJMa",en,0,0,negative,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/mRmchnxJMa"
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@Victork1001 Really I don't like human nature unless all candied over with art. #nature #art  - Virginia Woolf,en,0,1,negative,@Victork1001 Really I don't like human nature unless all candied over with art. #nature #art  - Virginia Woolf
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,I look at you and see something that I can't be without.,en,0,0,negative,I look at you and see something that I can't be without.
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@MrsMSpringsteen you win... I give up!! X,en,0,1,negative,@MrsMSpringsteen you win... I give up!! X
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"@z0mgItsHutch Holy shit, I'm loving the fact that this is pretty close.",en,0,0,negative,"@z0mgItsHutch Holy shit, I'm loving the fact that this is pretty close."
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,calado https://t.co/sI0clDUKbF,pt,0,0,negative,Calado https://t.co/si0CLDUKBF
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@Seraph 「貴様 いったいどういうつもりだ？」 #bot,ja,0,0,negative,"@Seraph ""What on earth are you thinking?"" #bot"
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,Happy #ThrowbackThursday to all #fitfam 😁💚 Here I am sharing my #smoothiebowl along with #almond… https://t.co/oxeCGJgfWX,en,0,1,negative,Happy #ThrowbackThursday to all #fitfam 😁💚 Here I am sharing my #smoothiebowl along with #almond… https://t.co/oxeCGJgfWX
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"@najool0 
من عفى واصلح اجره على الله 
وهذا اخوك يبقى 🌼",ar,2,0,negative,"@najool0 
Whoever pardoned and fixes his reward for God 
This is your brother 🌼"
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,I always hear weird sounds from my neighbors backyard when I'm smokin my bedtime cig and it makes me scared.,en,0,0,negative,I always hear weird sounds from my neighbors backyard when I'm smokin my bedtime cig and it makes me scared.
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,the mistake is that I shouldn't have read it because I've been trying not to wake up my neighbors but I ended up snickering after tbh,en,0,1,negative,the mistake is that I shouldn't have read it because I've been trying not to wake up my neighbors but I ended up snickering after tbh
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@iamsrk assalam alaikum sirrr you such a great person  n you are fabulous n love soo much n i think #Raees sare record todengi god bless,en,0,2,negative,@iamsrk assalam alaikum sirrr you such a great person  n you are fabulous n love soo much n i think #Raees sare record todengi god bless
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,I seriously need to fix my sleeping schedule,en,6,2,negative,I seriously need to fix my sleeping schedule
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,What would you name your possible pet? — if I had a cat I would name it mittens and if I had... https://t.co/yW8Poot3UF,en,0,0,negative,What would you name your possible pet? — if I had a cat I would name it mittens and if I had... https://t.co/yW8Poot3UF
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,え、もうやだ 泣きそう,ja,0,0,negative,"Oh, I don't want to cry"
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"@dg_rivigo I've sought to reach Rivigo, but no response. Writing article for U.S. biz magazine on India's innovators. Please respond today.",en,0,0,negative,"@dg_rivigo I've sought to reach Rivigo, but no response. Writing article for U.S. biz magazine on India's innovators. Please respond today."
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@AaronCox_1 @hvnnyblonde lol i was asking the girl.....,en,0,0,negative,@AaronCox_1 @hvnnyblonde lol i was asking the girl.....
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@TheBenPeck lol yeah I peeped ole dudes Twitter and saw that. That's why I went with white,en,0,1,negative,@TheBenPeck lol yeah I peeped ole dudes Twitter and saw that. That's why I went with white
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,If I fucked ya hoe ain't even sorry,en,1,1,negative,If I fucked ya hoe ain't even sorry
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,Everywhere I go You know I keep that iron tucked!,en,2,0,negative,Everywhere I go You know I keep that iron tucked!
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"@monstertruck550 @blindkid55 It's a Votrax SC02 chip, just like bns/accent/smartalk/speakout, which btw I may also get.",en,0,0,negative,"@monstertruck550 @blindkid55 It's a Votrax SC02 chip, just like bns/accent/smartalk/speakout, which btw I may also get."
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,Been so long since I been on it,en,0,0,negative,Been so long since I been on it
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,OK budding birdsters...I need your help. The Myna family have vacated and it looks like Bird Box #1 has new... https://t.co/727nJEK1mT,en,0,0,negative,OK budding birdsters...I need your help. The Myna family have vacated and it looks like Bird Box #1 has new... https://t.co/727nJEK1mT
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,Boo I just finished my book now I have to find something else to read,en,0,1,negative,Boo I just finished my book now I have to find something else to read
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,"اللهم أعذنا من عذاب القبر وعذاب جهنم
♻️ https://t.co/8YNyl8Rwbv",ar,1,0,negative,"Oh God, protect us from the torment of the grave and the torment of hell
♻️ https://t.co/8ynyl8rwbv"
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,@iTIGERSHROFF @DabbooRatnani wowwwwwwwwwwwwww awesome tiger I love it 😘😘😘😘😉😉😉😉😍😍😍😍,en,0,0,negative,@iTIGERSHROFF @DabbooRatnani wowwwwwwwwwwwwww awesome tiger I love it 😘😘😘😘😉😉😉😉😍😍😍😍
2017-01-12 08:13:37+00:00,Thursday,2017-01-12,08:13:37,Ícone. 👑❤ https://t.co/7EeBAJyulG,es,1,16,negative,Icon. 👑❤ https://t.co/7EEBAJYULG
