text,lang,retweet_count,favorite_count,label,translated_text
@trainervlogs i keep missing all the streams :/,en,0,0,0,@trainervlogs i keep missing all the streams :/
"yeah, i know they wanna take my placee",en,0,0,0,"yeah, i know they wanna take my placee"
"@dazedinla @chrismurphyct i went to the doctor in 2003, then 2016. why should i pay for the unhealthy?",en,0,0,0,"@dazedinla @chrismurphyct i went to the doctor in 2003, then 2016. why should i pay for the unhealthy?"
i find that i'm always attracted to men that are old enough to be my dad..... is that weird?,en,0,0,0,i find that i'm always attracted to men that are old enough to be my dad..... is that weird?
@junxianggg let me know then i tell you where 😂,en,0,0,0,@junxianggg let me know then i tell you where 😂
"one day i’ll disappear, and when you start looking for me.. “it’ll be too late” 😢😢😢😢",en,0,0,0,"one day i’ll disappear, and when you start looking for me.. “it’ll be too late” 😢😢😢😢"
patologías del artículo científico: a propósito del azúcar https://t.co/1dvveldvwn vía @sefap_fap,es,0,0,0,Pathologies of the scientific article: With regard to sugar https://t.co/1dvveldvwn via @sefap_fap
i liked a @youtube video https://t.co/1x092j5vb8 lil wayne - banner,en,0,0,0,i liked a @youtube video https://t.co/1x092j5vb8 lil wayne - banner
and i still can't answer it..,en,0,0,0,and i still can't answer it..
@snowfallsgently i got blocked for asking her if culture was just a poc thing 😂😂😂,en,0,2,0,@snowfallsgently i got blocked for asking her if culture was just a poc thing 😂😂😂
@yifansolo ..uhm where did i blame u? re read  my tweet again.,en,0,0,0,@yifansolo ..uhm where did i blame u? re read  my tweet again.
"my mentor at my internship is in the hospital so now i need to run the group alone. so glad i know everything and that the clients help me,",en,0,1,0,"my mentor at my internship is in the hospital so now i need to run the group alone. so glad i know everything and that the clients help me,"
@re_ringo_heisei 5か〜なんて返せば良いかなぁ？でもまぁ・・・素直に嬉しいからありがとです！,ja,0,1,0,"@re_ringo_heisei I wonder if I should reply, 5 or something? But... I'm honestly happy, so thank you!"
肛門期とか男根期とか口唇期とかそういう話じゃないよ。もっと大人になってからの性に直結する倒錯した性傾向,ja,0,0,0,"It's not about anal, pharyngeal, oral oral stage. Perverted sexual tendencies that are directly linked to sexuality as adults"
why am i still up,en,0,0,0,why am i still up
i really don't like piss on ya grave by travis ft. kanye idk why tho. automatic skip every time.,en,0,0,0,i really don't like piss on ya grave by travis ft. kanye idk why tho. automatic skip every time.
i'm going all live 2017,en,0,0,0,i'm going all live 2017
"@iklan_laku jual followers twitter indo. harga murah, proses cepat. status followers: aktif, bukan robot. sms/wa: 089680771169 :) //43",in,0,0,0,"@iklan_laku sells twitter followers. Low price, fast process. Followers Status: Active, not a robot. SMS/WA: 089680771169 :) // 43"
rip i think almost all the groups i stan are from this list of talents https://t.co/77xeuecf3t,en,0,0,0,rip i think almost all the groups i stan are from this list of talents https://t.co/77xeuecf3t
@salt_major i know. it's okay to have one song. like green day had american idiot. but don't get carried away.,en,0,1,0,@salt_major i know. it's okay to have one song. like green day had american idiot. but don't get carried away.
@jacquelinefyi no but i'll look around😂,en,0,1,0,@jacquelinefyi no but i'll look around😂
@arseblog love you andrew but szez is a wanker. he's so hot and cold. i'd prefer ospina or martinez or even a new keeper,en,0,2,0,@arseblog love you andrew but szez is a wanker. he's so hot and cold. i'd prefer ospina or martinez or even a new keeper
i want all my kids by one person tbh,en,1,0,0,i want all my kids by one person tbh
"anyways, today was court day. i've never been to court so i guess it could be a little highlight of the day",en,0,0,0,"anyways, today was court day. i've never been to court so i guess it could be a little highlight of the day"
…@chucktingle is an american hero? only smile i've had amidst this nonsense day. https://t.co/huqt8ykj8i,en,37,52,0,…@chucktingle is an american hero? only smile i've had amidst this nonsense day. https://t.co/huqt8ykj8i
sitting alone and enjoying your own company is better than being surrounded by fake people 🚶🏻‍♀️,en,0,3,0,sitting alone and enjoying your own company is better than being surrounded by fake people 🚶🏻‍♀️
@fdbdee lmao that's mean playing with people feelings 😂,en,0,0,0,@fdbdee lmao that's mean playing with people feelings 😂
@jessica__harvey i keep turning on my flash light,en,0,0,0,@jessica__harvey i keep turning on my flash light
"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/dxlt06dwkw",en,0,0,0,"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/dxlt06dwkw"
play me 8 ball again even tho i just won — tbh a lot of people have won me in the past 24 hours  https://t.co/sf5ltciany,en,0,0,0,play me 8 ball again even tho i just won — tbh a lot of people have won me in the past 24 hours  https://t.co/sf5ltciany
somebody tell me why they hating on me 🤔i know i am who they say i wouldn't be 😌,en,0,0,0,somebody tell me why they hating on me 🤔i know i am who they say i wouldn't be 😌
i think that ur my favorite baby.,en,0,0,0,i think that ur my favorite baby.
austin mayor steve adler talks queso with i love queso so much podcast https://t.co/mw15k41s7q https://t.co/vvzi7odz2c #austin #events li…,en,0,1,0,austin mayor steve adler talks queso with i love queso so much podcast https://t.co/mw15k41s7q https://t.co/vvzi7odz2c #austin #events li…
idek why i'm woke 😭 i mean i know why buttt 😩,en,0,0,0,idek why i'm woke 😭 i mean i know why buttt 😩
@kimnamjonathan his tongue circling the clit.... oh boy i need to rest /:,en,0,1,0,@kimnamjonathan his tongue circling the clit.... oh boy i need to rest /:
"i am always with myself, and it is i who am my tormenter. ― leo tolstoy",en,0,0,0,"i am always with myself, and it is i who am my tormenter. ― leo tolstoy"
@f_sekaowa1013 本人からの報告で知りたかったわ(´･_･`),ja,0,0,0,@f_sekaowa1013 I wanted to know from the report from him (´･_･`)
"i like you because i can never stay mad at you, i can't stand not talking to you and i can't stand the thought of losing you.",en,0,0,0,"i like you because i can never stay mad at you, i can't stand not talking to you and i can't stand the thought of losing you."
@jaredseptic26 //i would love to. where should we start?,en,0,0,0,@jaredseptic26 //i would love to. where should we start?
@_katkennedy i knowww. i am so sorry. if was finally watching age of youth and bof that fully hooked me.,en,0,0,0,@_katkennedy i knowww. i am so sorry. if was finally watching age of youth and bof that fully hooked me.
@narsmartinez you don't measure it by how many pros you got? what program sends the most kids d1 every year???,en,0,0,0,@narsmartinez you don't measure it by how many pros you got? what program sends the most kids d1 every year???
"""i'm gonna rape your kids, big snacks.""",en,0,0,0,"""i'm gonna rape your kids, big snacks."""
i want to make my life in this time. i know that life is very difficult but want to easy. i hope that i will can. https://t.co/xvqqho9twv,en,0,0,0,i want to make my life in this time. i know that life is very difficult but want to easy. i hope that i will can. https://t.co/xvqqho9twv
"@_da__i 
勝手がわかんねぇ、、、
ってか、俺以外誰が二番館いくんやろ？",ja,0,0,0,"@_da__i
I don't know what you're thinking...
I mean, who else will be going to the second house except me?"
@bruddaz i voted no,en,0,3,0,@bruddaz i voted no
"@tenani i'm not yet lmao, but i'm really ready to hit ubereats",en,0,0,0,"@tenani i'm not yet lmao, but i'm really ready to hit ubereats"
"i want a big lipped, 6ft'd, slim, goofy nigga who is aggressively compassionate 😂",en,0,0,0,"i want a big lipped, 6ft'd, slim, goofy nigga who is aggressively compassionate 😂"
i'm bored and i can't sleep  https://t.co/l9iqdtla6j,en,0,0,0,i'm bored and i can't sleep  https://t.co/l9iqdtla6j
"next assembly election i will ask my family to vote for naam thamizhar katchi
#jallikattu",en,0,0,0,"next assembly election i will ask my family to vote for naam thamizhar katchi
#jallikattu"
🤷🏾‍♂️,und,0,0,0,
i miss tae 😭. peep the comment 😂 i used to be on his ig like it was mine https://t.co/nta1j1qzah,en,0,0,0,i miss tae 😭. peep the comment 😂 i used to be on his ig like it was mine https://t.co/nta1j1qzah
@abusahl123 السلام عليك انا سببتك وقت غضب وهي ليست من صميم قلبي والاعتذار من شيم الكرام والمسامح من شيم الاكارم والمعذره يا ابو سهل,ar,0,0,0,@abusahl123 Peace be upon you.
@crahjs a-ah i-its really nothing too special,en,0,0,0,@crahjs a-ah i-its really nothing too special
if this isn't me i don't know what is https://t.co/kax15ibyd2,en,0,3,0,if this isn't me i don't know what is https://t.co/kax15ibyd2
"@crimsonhorr0r they were all very good, but i recall one called emiko superstar which explored the world of warhol and like factory girls",en,0,0,0,"@crimsonhorr0r they were all very good, but i recall one called emiko superstar which explored the world of warhol and like factory girls"
@pitervwx اخيراً,ar,0,0,0,@Pitervwx recently
"@dr_explosions @eurogamer no sé ben bé què és, però és d'amazon i fa llumetes. adjudicat.",und,0,1,0,"@dr_explosions @eurogamer I don't know what it is, but it is Amazon and makes lights. Awarded."
hmm i dont know how to react 😶 https://t.co/cqdj8cgnw4,en,0,0,0,hmm i dont know how to react 😶 https://t.co/cqdj8cgnw4
i can never sleep when my mind is being controlled by crazy thoughts.,en,1,0,0,i can never sleep when my mind is being controlled by crazy thoughts.
i have a huge crush but i won't tell you am i becau... — listen i don't date or anything but no harm in sayi... https://t.co/6ubykefxkg,en,0,2,0,i have a huge crush but i won't tell you am i becau... — listen i don't date or anything but no harm in sayi... https://t.co/6ubykefxkg
@gordonramsay i am ready!#hellskitchen,en,0,0,0,@gordonramsay i am ready!#hellskitchen
i miss betting on my fams roosters :/😂even though it's fucked up to fight animals 😭,en,1,0,0,i miss betting on my fams roosters :/😂even though it's fucked up to fight animals 😭
"i be so crushed when i ask sean ""wyd today"" and he says he's busy☹️",en,0,0,0,"i be so crushed when i ask sean ""wyd today"" and he says he's busy☹️"
idk how i feel about this relationship fever though...if that's even a thing.,en,0,1,0,idk how i feel about this relationship fever though...if that's even a thing.
@hnbyjh its not like what i would like to be called hyung but... what i can be called.. ummm fairy?,en,0,0,0,@hnbyjh its not like what i would like to be called hyung but... what i can be called.. ummm fairy?
i liked a @youtube video from @thecyborglizard https://t.co/pcnlddub3z the executioner - a dayz social experiment,en,0,0,0,i liked a @youtube video from @thecyborglizard https://t.co/pcnlddub3z the executioner - a dayz social experiment
ช่วงนี้หลงแต่เกิร์ลกรุ๊ปว่ะ พวกนางน่ารัก ชอบอ่ะ,th,0,0,0,"Lately, but girl groups, they are cute."
@haychgtv @midomikas hey i still have it in me.... these old bones aren't done cursing people with wishes of deletion yet,en,1,0,0,@haychgtv @midomikas hey i still have it in me.... these old bones aren't done cursing people with wishes of deletion yet
i love having deep conversations.,en,0,1,0,i love having deep conversations.
اللهم قني عذابك يوم تبعث عبادك https://t.co/dnh2nsdveo,ar,0,0,0,"Oh God, I will suffer your torment, the day you send your servants https://t.co/dnh2nsdveo"
"#君100タイムリープ

👆
このタグ、黒歴史暴露大会やん(　˙-˙　)",ja,0,0,0,"#You 100 Time Leap

👆
This tag is a black history revelation event (　˙-˙　)"
